Unnamed: 0,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-25,15.43,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",35.0,"H,,S",40.0,",,W",31.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-26,11.41,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",30.0,"H,,S",36.0,",,W",24.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-27,6.04,",,W",,,0.0,"T,,W,2400",0.0,"T,,W",0.0,",,W",29.0,"H,,S",38.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-28,8.5,",,W",,,0.0,"T,,W,2400",0.0,"T,,W",0.0,",,W",31.0,"H,,S",36.0,",,W",20.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-29,11.63,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",31.0,"H,,S",53.0,",,W",18.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-01,10.51,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",48.0,"H,,S",59.0,",,W",35.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-02,7.16,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",37.0,"H,,S",42.0,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-03,14.32,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",41.0,"H,,S",56.0,",,W",33.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-04,8.5,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",44.0,"H,,S",57.0,",,W",31.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-05,23.71,",,W",,,0.0,"T,,W,2400",0.0,",,W",0.0,",,W",45.0,"H,,S",50.0,",,W",34.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-06,8.05,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",37.0,"H,,S",49.0,",,W",26.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-07,15.88,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",46.0,"H,,S",67.0,",,W",34.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-08,19.46,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",57.0,"H,,S",72.0,",,W",47.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-03-09,11.86,",,W",,,0.5,",,W,2400",0.0,"T,,W",0.0,",,W",50.0,"H,,S",59.0,",,W",31.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
