LVL,DATE,COUNTY_FIPS,POP_AT_HOME,POP_NOT_AT_HOME,NUM_OF_TRIPS
State,2020/09/05,,435088.0,1319120.0,4586443.0
State,2020/09/05,,3288720.0,9452360.0,43881796.0
State,2020/09/05,,1589563.0,5102315.0,22560707.0
State,2020/09/05,,763303.0,2392842.0,10500215.0
State,2020/09/05,,743276.0,2168229.0,9154838.0
State,2020/09/05,,1091816.0,3376586.0,14990196.0
State,2020/09/05,,1003133.0,3656845.0,15421135.0
State,2020/09/05,,347169.0,991235.0,3955611.0
State,2020/09/05,,1542345.0,4500373.0,18323484.0
State,2020/09/05,,2016063.0,4886086.0,24328656.0
State,2020/09/05,,2561091.0,7434824.0,30963096.0
State,2020/09/05,,1434802.0,4176377.0,16883477.0
State,2020/09/05,,551345.0,2435185.0,8755939.0
State,2020/09/05,,1547531.0,4578921.0,18227990.0
State,2020/09/05,,288752.0,773553.0,2793561.0
State,2020/09/05,,461434.0,1467834.0,6035211.0
State,2020/09/05,,857377.0,2177015.0,7694854.0
State,2020/09/05,,329942.0,1026516.0,4665333.0
State,2020/09/05,,2520717.0,6387803.0,28948947.0
State,2020/09/05,,521326.0,1574102.0,6858360.0
State,2020/09/05,,6404488.0,13137721.0,65602434.0
State,2020/09/05,,2382392.0,8001228.0,32369852.0
State,2020/09/05,,185669.0,574408.0,2226911.0
State,2020/09/05,,2921783.0,8767659.0,38164198.0
State,2020/09/05,,940010.0,3003069.0,11758072.0
State,2020/09/05,,1199155.0,2991558.0,11437689.0
State,2020/09/05,,3453886.0,9353174.0,38457924.0
State,2020/09/05,,281723.0,775592.0,3365310.0
State,2020/09/05,,1101697.0,3982430.0,15799926.0
State,2020/09/05,,197463.0,684772.0,2894155.0
State,2020/09/05,,1474951.0,5295059.0,21857957.0
State,2020/09/05,,6227855.0,22473990.0,81071949.0
State,2020/09/05,,840844.0,2320261.0,9555369.0
State,2020/09/05,,160787.0,465512.0,2106496.0
State,2020/09/05,,2097108.0,6420577.0,26237379.0
State,2020/09/05,,2026481.0,5509110.0,20424091.0
State,2020/09/05,,460619.0,1345213.0,5351093.0
State,2020/09/05,,1429002.0,4384566.0,18160048.0
State,2020/09/05,,145419.0,432318.0,1879864.0
State,2020/09/06,,1131885.0,3755986.0,11737949.0
State,2020/09/06,,230853.0,506585.0,1562454.0
State,2020/09/06,,2132787.0,5038859.0,15352532.0
State,2020/09/06,,701283.0,2312542.0,7177332.0
State,2020/09/06,,12025833.0,27531212.0,86202367.0
State,2020/09/06,,1677457.0,4018107.0,16673549.0
State,2020/09/06,,1022645.0,2550020.0,9187935.0
State,2020/09/06,,264138.0,703033.0,2430609.0
State,2020/09/06,,263642.0,438813.0,2141098.0
State,2020/09/06,,5609239.0,15690086.0,52849231.0
State,2020/09/06,,2713786.0,7805689.0,26867579.0
State,2020/09/06,,432659.0,987832.0,3121868.0
State,2020/09/06,,475454.0,1278754.0,3795442.0
State,2020/09/06,,3667152.0,9073928.0,35941483.0
State,2020/09/06,,1767575.0,4924303.0,18661148.0
State,2020/09/06,,852430.0,2303715.0,8312229.0
State,2020/09/06,,824609.0,2086896.0,7617190.0
State,2020/09/06,,1210009.0,3258393.0,12541315.0
State,2020/09/06,,1125765.0,3534213.0,13220200.0
State,2020/09/06,,373902.0,964502.0,3350691.0
State,2020/09/06,,1661805.0,4380913.0,15669558.0
State,2020/09/06,,2148716.0,4753433.0,21275088.0
State,2020/09/06,,2788582.0,7207333.0,26240823.0
State,2020/09/06,,1542835.0,4068344.0,14527205.0
State,2020/09/06,,630988.0,2355542.0,7291231.0
State,2020/09/06,,1724497.0,4401955.0,15105930.0
State,2020/09/06,,310703.0,751602.0,2435305.0
State,2020/09/06,,514361.0,1414907.0,5011994.0
State,2020/09/06,,909133.0,2125259.0,6863202.0
State,2020/09/06,,356844.0,999614.0,3976491.0
State,2020/09/06,,2740236.0,6168284.0,24524909.0
State,2020/09/06,,564664.0,1530764.0,5981110.0
State,2020/09/06,,6790072.0,12752137.0,57958853.0
State,2020/09/06,,2645511.0,7738109.0,27254500.0
State,2020/09/06,,206009.0,554068.0,1787081.0
State,2020/09/06,,3222153.0,8467289.0,32040513.0
State,2020/09/06,,1069632.0,2873447.0,9704530.0
State,2020/09/06,,1262275.0,2928438.0,10232178.0
State,2020/09/06,,3729464.0,9077596.0,32525673.0
State,2020/09/06,,301216.0,756099.0,2924654.0
State,2020/09/06,,1243379.0,3840748.0,13082672.0
State,2020/09/06,,216308.0,665927.0,2442575.0
State,2020/09/06,,1656397.0,5113613.0,18066520.0
State,2020/09/06,,6914768.0,21787077.0,69813449.0
State,2020/09/06,,937635.0,2223470.0,7404016.0
State,2020/09/06,,171613.0,454686.0,1760131.0
State,2020/09/06,,2283741.0,6233944.0,22527976.0
State,2020/09/06,,2134788.0,5400803.0,17959171.0
State,2020/09/06,,504945.0,1300887.0,4466357.0
State,2020/09/06,,1557325.0,4256243.0,15099521.0
State,2020/09/06,,159153.0,418584.0,1631771.0
State,2020/09/07,,1185860.0,3702011.0,11067055.0
State,2020/09/07,,236793.0,500645.0,1490889.0
State,2020/09/07,,2202231.0,4969415.0,14808208.0
State,2020/09/07,,725912.0,2287913.0,6924451.0
State,2020/09/07,,12319347.0,27237698.0,82161527.0
State,2020/09/07,,1727923.0,3967641.0,15807686.0
State,2020/09/07,,1042081.0,2530584.0,8669692.0
State,2020/09/07,,270445.0,696726.0,2280494.0
State,2020/09/07,,266851.0,435604.0,2056477.0
State,2020/09/07,,5725430.0,15573895.0,51075594.0
State,2020/09/07,,2770220.0,7749255.0,25717509.0
State,2020/09/07,,440453.0,980038.0,2971201.0
State,2020/09/07,,488026.0,1266182.0,3712398.0
State,2020/09/07,,3757435.0,8983645.0,34605574.0
State,2020/09/07,,1817468.0,4874410.0,17619434.0
State,2020/09/07,,883480.0,2272665.0,7845717.0
State,2020/09/07,,852869.0,2058636.0,7208859.0
State,2020/09/07,,1232981.0,3235421.0,12032504.0
State,2020/09/07,,1157557.0,3502421.0,12683251.0
State,2020/09/07,,379400.0,959004.0,3219388.0
State,2020/09/07,,1697261.0,4345457.0,15192430.0
State,2020/09/07,,2179096.0,4723053.0,20235849.0
State,2020/09/07,,2839783.0,7156132.0,24656817.0
State,2020/09/07,,1586067.0,4025112.0,12893810.0
State,2020/09/07,,658198.0,2328332.0,7152609.0
State,2020/09/07,,1779943.0,4346509.0,14099034.0
State,2020/09/07,,327300.0,735005.0,2121457.0
State,2020/09/07,,526248.0,1403020.0,4639836.0
State,2020/09/07,,941409.0,2092983.0,6523218.0
State,2020/09/07,,362116.0,994342.0,3719911.0
State,2020/09/07,,2803836.0,6104684.0,23684967.0
State,2020/09/07,,577326.0,1518102.0,5729402.0
State,2020/09/07,,6909879.0,12632330.0,54414711.0
State,2020/09/07,,2682359.0,7701261.0,26503926.0
State,2020/09/07,,209635.0,550442.0,1633948.0
State,2020/09/07,,3390805.0,8298637.0,28350750.0
State,2020/09/07,,1106560.0,2836519.0,9221381.0
State,2020/09/07,,1302528.0,2888185.0,9600032.0
State,2020/09/07,,3832633.0,8974427.0,30128132.0
State,2020/09/07,,306537.0,750778.0,2769453.0
State,2020/09/07,,1267454.0,3816673.0,12671368.0
State,2020/09/07,,225388.0,656847.0,2163801.0
State,2020/09/07,,1723555.0,5046455.0,17054985.0
State,2020/09/07,,7165909.0,21535936.0,66730793.0
State,2020/09/07,,932030.0,2229075.0,7669706.0
State,2020/09/07,,172359.0,453940.0,1646634.0
State,2020/09/07,,2329710.0,6187975.0,21576098.0
State,2020/09/07,,2197591.0,5338000.0,17605191.0
State,2020/09/07,,512452.0,1293380.0,4206752.0
State,2020/09/07,,1605657.0,4207911.0,14027313.0
State,2020/09/07,,164376.0,413361.0,1509903.0
State,2020/09/08,,1005922.0,3881949.0,14085725.0
State,2020/09/08,,224387.0,513051.0,1842564.0
State,2020/09/08,,2009554.0,5162092.0,17731203.0
State,2020/09/08,,621472.0,2392353.0,8654127.0
State,2020/09/08,,11732865.0,27824180.0,93901109.0
State,2020/09/08,,1709626.0,3985938.0,17101540.0
State,2020/09/08,,980584.0,2592081.0,10174291.0
State,2020/09/08,,251012.0,716159.0,2829392.0
State,2020/09/08,,269713.0,432742.0,2209013.0
State,2020/09/08,,5274993.0,16024332.0,60603044.0
State,2020/09/08,,2517833.0,8001642.0,31298501.0
State,2020/09/08,,410351.0,1010140.0,3470451.0
State,2020/09/08,,445895.0,1308313.0,4672892.0
State,2020/09/08,,3532834.0,9208246.0,39528116.0
State,2020/09/08,,1635072.0,5056806.0,21675407.0
State,2020/09/08,,805160.0,2350985.0,9376407.0
State,2020/09/08,,768641.0,2142864.0,8712339.0
State,2020/09/08,,1120801.0,3347601.0,14535083.0
State,2020/09/08,,1030853.0,3629125.0,15419555.0
State,2020/09/08,,355711.0,982693.0,3956005.0
State,2020/09/08,,1627675.0,4415043.0,17138428.0
State,2020/09/08,,2108826.0,4793323.0,23091044.0
State,2020/09/08,,2661710.0,7334205.0,28439487.0
State,2020/09/08,,1473666.0,4137513.0,16228886.0
State,2020/09/08,,560341.0,2426189.0,8461808.0
State,2020/09/08,,1593328.0,4533124.0,17481068.0
State,2020/09/08,,295241.0,767064.0,2888320.0
State,2020/09/08,,488101.0,1441167.0,5418825.0
State,2020/09/08,,881379.0,2153013.0,7490389.0
State,2020/09/08,,331721.0,1024737.0,4631054.0
State,2020/09/08,,2624189.0,6284331.0,27796546.0
State,2020/09/08,,541220.0,1554208.0,6727545.0
State,2020/09/08,,6580391.0,12961818.0,64533158.0
State,2020/09/08,,2489520.0,7894100.0,30633551.0
State,2020/09/08,,191181.0,568896.0,2321306.0
State,2020/09/08,,3004280.0,8685162.0,36418177.0
State,2020/09/08,,959643.0,2983436.0,11687237.0
State,2020/09/08,,1230575.0,2960138.0,11464744.0
State,2020/09/08,,3548352.0,9258708.0,37188928.0
State,2020/09/08,,288199.0,769116.0,3220910.0
State,2020/09/08,,1143144.0,3940983.0,15362281.0
State,2020/09/08,,204495.0,677740.0,2795109.0
State,2020/09/08,,1525703.0,5244307.0,20761587.0
State,2020/09/08,,6478640.0,22223205.0,79623956.0
State,2020/09/08,,891831.0,2269274.0,9252649.0
State,2020/09/08,,162073.0,464226.0,2021932.0
State,2020/09/08,,2209896.0,6307789.0,25105530.0
State,2020/09/08,,2071354.0,5464237.0,20399951.0
State,2020/09/08,,465512.0,1340320.0,5280150.0
State,2020/09/08,,1480988.0,4332580.0,16619143.0
State,2020/09/08,,156503.0,421234.0,1838729.0
State,2020/09/09,,963354.0,3924517.0,14668428.0
State,2020/09/09,,216972.0,520466.0,1893242.0
State,2020/09/09,,1959763.0,5211883.0,18739148.0
State,2020/09/09,,594539.0,2419286.0,9005862.0
State,2020/09/09,,11639529.0,27917516.0,96023747.0
State,2020/09/09,,1654718.0,4040846.0,18110838.0
State,2020/09/09,,956972.0,2615693.0,10481535.0
State,2020/09/09,,244909.0,722262.0,2834217.0
State,2020/09/09,,264437.0,438018.0,2107085.0
State,2020/09/09,,5132401.0,16166924.0,61330010.0
State,2020/09/09,,2436278.0,8083197.0,32472738.0
State,2020/09/09,,406029.0,1014462.0,3574974.0
State,2020/09/09,,430995.0,1323213.0,4904985.0
State,2020/09/09,,3382531.0,9358549.0,42036417.0
State,2020/09/09,,1561267.0,5130611.0,22770894.0
State,2020/09/09,,782546.0,2373599.0,9606395.0
State,2020/09/09,,756130.0,2155375.0,8751724.0
State,2020/09/09,,1081144.0,3387258.0,15173289.0
State,2020/09/09,,995515.0,3664463.0,15775663.0
State,2020/09/09,,346179.0,992225.0,4006710.0
State,2020/09/09,,1586137.0,4456581.0,17512571.0
State,2020/09/09,,2066918.0,4835231.0,23536247.0
State,2020/09/09,,2526770.0,7469145.0,30993597.0
State,2020/09/09,,1449743.0,4161436.0,16330743.0
State,2020/09/09,,543289.0,2443241.0,8780974.0
State,2020/09/09,,1536379.0,4590073.0,18111862.0
State,2020/09/09,,288913.0,773392.0,3130649.0
State,2020/09/09,,476666.0,1452602.0,5656002.0
State,2020/09/09,,856226.0,2178166.0,7844500.0
State,2020/09/09,,326948.0,1029510.0,4620426.0
State,2020/09/09,,2552804.0,6355716.0,28639274.0
State,2020/09/09,,530838.0,1564590.0,6700360.0
State,2020/09/09,,6430789.0,13111420.0,66130631.0
State,2020/09/09,,2420436.0,7963184.0,31114410.0
State,2020/09/09,,186954.0,573123.0,2309622.0
State,2020/09/09,,2888457.0,8800985.0,38226964.0
State,2020/09/09,,942720.0,3000359.0,11513965.0
State,2020/09/09,,1213564.0,2977149.0,11724430.0
State,2020/09/09,,3455883.0,9351177.0,38301627.0
State,2020/09/09,,284715.0,772600.0,3263788.0
State,2020/09/09,,1105947.0,3978180.0,15626521.0
State,2020/09/09,,197670.0,684565.0,2966269.0
State,2020/09/09,,1479749.0,5290261.0,21279259.0
State,2020/09/09,,6276509.0,22425336.0,80035811.0
State,2020/09/09,,843640.0,2317465.0,10266048.0
State,2020/09/09,,159103.0,467196.0,2061828.0
State,2020/09/09,,2155092.0,6362593.0,24954788.0
State,2020/09/09,,2023730.0,5511861.0,20786754.0
State,2020/09/09,,449368.0,1356464.0,5391082.0
State,2020/09/09,,1444666.0,4368902.0,16846618.0
State,2020/09/09,,146579.0,431158.0,1942876.0
State,2020/09/10,,968046.0,3919825.0,13770481.0
State,2020/09/10,,219158.0,518280.0,1824207.0
State,2020/09/10,,1964169.0,5207477.0,17961965.0
State,2020/09/10,,597767.0,2416058.0,8462148.0
State,2020/09/10,,11524572.0,28032473.0,93132505.0
State,2020/09/10,,1615025.0,4080539.0,18029619.0
State,2020/09/10,,950804.0,2621861.0,9867135.0
State,2020/09/10,,239940.0,727231.0,2666998.0
State,2020/09/10,,262267.0,440188.0,2165598.0
State,2020/09/10,,5090903.0,16208422.0,60535598.0
State,2020/09/10,,2419226.0,8100249.0,31171461.0
State,2020/09/10,,404765.0,1015726.0,3394567.0
State,2020/09/10,,432197.0,1322011.0,4621339.0
State,2020/09/10,,3389439.0,9351641.0,40759978.0
State,2020/09/10,,1574209.0,5117669.0,21699359.0
State,2020/09/10,,786050.0,2370095.0,9184135.0
State,2020/09/10,,759231.0,2152274.0,8463885.0
State,2020/09/10,,1086184.0,3382218.0,14567537.0
State,2020/09/10,,1001131.0,3658847.0,15016580.0
State,2020/09/10,,337298.0,1001106.0,3875682.0
State,2020/09/10,,1577956.0,4464762.0,16767035.0
State,2020/09/10,,2039230.0,4862919.0,22912105.0
State,2020/09/10,,2535423.0,7460492.0,29832582.0
State,2020/09/10,,1438065.0,4173114.0,16294052.0
State,2020/09/10,,543995.0,2442535.0,8529499.0
State,2020/09/10,,1550404.0,4576048.0,17246519.0
State,2020/09/10,,284892.0,777413.0,2812724.0
State,2020/09/10,,475187.0,1454081.0,5555558.0
State,2020/09/10,,847978.0,2186414.0,7537994.0
State,2020/09/10,,322279.0,1034179.0,4480821.0
State,2020/09/10,,2561750.0,6346770.0,26847345.0
State,2020/09/10,,529179.0,1566249.0,6501982.0
State,2020/09/10,,6421801.0,13120408.0,63432420.0
State,2020/09/10,,2393335.0,7990285.0,30242982.0
State,2020/09/10,,186863.0,573214.0,2196791.0
State,2020/09/10,,2911248.0,8778194.0,36206722.0
State,2020/09/10,,944933.0,2998146.0,11190987.0
State,2020/09/10,,1220501.0,2970212.0,11185291.0
State,2020/09/10,,3436779.0,9370281.0,36613878.0
State,2020/09/10,,280923.0,776392.0,3065616.0
State,2020/09/10,,1095029.0,3989098.0,15323505.0
State,2020/09/10,,198313.0,683922.0,2816292.0
State,2020/09/10,,1474761.0,5295249.0,20599691.0
State,2020/09/10,,6258211.0,22443634.0,78074941.0
State,2020/09/10,,839853.0,2321252.0,9895214.0
State,2020/09/10,,157457.0,468842.0,2004809.0
State,2020/09/10,,2132029.0,6385656.0,24572499.0
State,2020/09/10,,2010647.0,5524944.0,19838810.0
State,2020/09/10,,452210.0,1353622.0,5167104.0
State,2020/09/10,,1433423.0,4380145.0,16493101.0
State,2020/09/10,,146088.0,431649.0,1935841.0
State,2020/09/11,,907913.0,3979958.0,15363686.0
State,2020/09/11,,217614.0,519824.0,1979102.0
State,2020/09/11,,1896479.0,5275167.0,19228869.0
State,2020/09/11,,568577.0,2445248.0,9409063.0
State,2020/09/11,,11375574.0,28181471.0,98015494.0
State,2020/09/11,,1546042.0,4149522.0,19943349.0
State,2020/09/11,,917877.0,2654788.0,11019262.0
State,2020/09/11,,233913.0,733258.0,2947921.0
State,2020/09/11,,255357.0,447098.0,2380695.0
State,2020/09/11,,4863115.0,16436210.0,64544604.0
State,2020/09/11,,2297654.0,8221821.0,34133024.0
State,2020/09/11,,399299.0,1021192.0,3757510.0
State,2020/09/11,,415095.0,1339113.0,4979774.0
State,2020/09/11,,3283326.0,9457754.0,43667012.0
State,2020/09/11,,1512392.0,5179486.0,23700960.0
State,2020/09/11,,747977.0,2408168.0,10112080.0
State,2020/09/11,,722353.0,2189152.0,9523278.0
State,2020/09/11,,1036811.0,3431591.0,15615978.0
State,2020/09/11,,952279.0,3707699.0,16362819.0
State,2020/09/11,,328876.0,1009528.0,4228840.0
State,2020/09/11,,1520883.0,4521835.0,18273021.0
State,2020/09/11,,1995582.0,4906567.0,24659334.0
State,2020/09/11,,2442276.0,7553639.0,33129030.0
State,2020/09/11,,1388926.0,4222253.0,17263469.0
State,2020/09/11,,511696.0,2474834.0,9284218.0
State,2020/09/11,,1479808.0,4646644.0,18955470.0
State,2020/09/11,,275793.0,786512.0,2943952.0
State,2020/09/11,,455667.0,1473601.0,6126065.0
State,2020/09/11,,831175.0,2203217.0,7990916.0
State,2020/09/11,,311865.0,1044593.0,4764801.0
State,2020/09/11,,2454606.0,6453914.0,29690720.0
State,2020/09/11,,506238.0,1589190.0,7059616.0
State,2020/09/11,,6243691.0,13298518.0,69126313.0
State,2020/09/11,,2280548.0,8103072.0,32876670.0
State,2020/09/11,,179439.0,580638.0,2317602.0
State,2020/09/11,,2806296.0,8883146.0,39073953.0
State,2020/09/11,,895283.0,3047796.0,12360147.0
State,2020/09/11,,1221063.0,2969650.0,11347154.0
State,2020/09/11,,3310905.0,9496155.0,39731302.0
State,2020/09/11,,272692.0,784623.0,3364507.0
State,2020/09/11,,1049297.0,4034830.0,16413125.0
State,2020/09/11,,187766.0,694469.0,2903849.0
State,2020/09/11,,1402482.0,5367528.0,22530873.0
State,2020/09/11,,5998861.0,22702984.0,86193999.0
State,2020/09/11,,819440.0,2341665.0,10652898.0
State,2020/09/11,,152909.0,473390.0,2157222.0
State,2020/09/11,,2057559.0,6460126.0,26558974.0
State,2020/09/11,,1990166.0,5545425.0,20954912.0
State,2020/09/11,,434600.0,1371232.0,5512559.0
State,2020/09/11,,1368235.0,4445333.0,18046427.0
State,2020/09/11,,141055.0,436682.0,1999223.0
State,2020/09/12,,1029686.0,3858185.0,13233653.0
State,2020/09/12,,236608.0,500830.0,1685962.0
State,2020/09/12,,2084056.0,5087590.0,16927810.0
State,2020/09/12,,642725.0,2371100.0,8491148.0
State,2020/09/12,,12114945.0,27442100.0,88620604.0
State,2020/09/12,,1663763.0,4031801.0,18217634.0
State,2020/09/12,,973592.0,2599073.0,10712286.0
State,2020/09/12,,248280.0,718891.0,2804483.0
State,2020/09/12,,262994.0,439461.0,2310242.0
State,2020/09/12,,5447067.0,15852258.0,56594357.0
State,2020/09/12,,2531945.0,7987530.0,30701584.0
State,2020/09/12,,433616.0,986875.0,3108522.0
State,2020/09/12,,459523.0,1294685.0,4254579.0
State,2020/09/12,,3592613.0,9148467.0,39479294.0
State,2020/09/12,,1669663.0,5022215.0,21478426.0
State,2020/09/12,,817229.0,2338916.0,9153380.0
State,2020/09/12,,786813.0,2124692.0,8737799.0
State,2020/09/12,,1132996.0,3335406.0,14090459.0
State,2020/09/12,,1064681.0,3595297.0,14465387.0
State,2020/09/12,,352874.0,985530.0,3895147.0
State,2020/09/12,,1608029.0,4434689.0,17450735.0
State,2020/09/12,,2097886.0,4804263.0,24091591.0
State,2020/09/12,,2671126.0,7324789.0,29660138.0
State,2020/09/12,,1520900.0,4090279.0,15413842.0
State,2020/09/12,,580442.0,2406088.0,8215933.0
State,2020/09/12,,1638920.0,4487532.0,17048486.0
State,2020/09/12,,298362.0,763943.0,2696306.0
State,2020/09/12,,492953.0,1436315.0,5581155.0
State,2020/09/12,,893511.0,2140881.0,7261729.0
State,2020/09/12,,337679.0,1018779.0,4632562.0
State,2020/09/12,,2582424.0,6326096.0,28751153.0
State,2020/09/12,,552735.0,1542693.0,6312422.0
State,2020/09/12,,6579119.0,12963090.0,64920430.0
State,2020/09/12,,2504684.0,7878936.0,29872811.0
State,2020/09/12,,197138.0,562939.0,2110857.0
State,2020/09/12,,3058272.0,8631170.0,36152739.0
State,2020/09/12,,1000665.0,2942414.0,10937836.0
State,2020/09/12,,1326339.0,2864374.0,9907297.0
State,2020/09/12,,3545098.0,9261962.0,37715273.0
State,2020/09/12,,290914.0,766401.0,3312803.0
State,2020/09/12,,1156132.0,3927995.0,14773703.0
State,2020/09/12,,206489.0,675746.0,2684394.0
State,2020/09/12,,1556061.0,5213949.0,19934430.0
State,2020/09/12,,6555755.0,22146090.0,77948249.0
State,2020/09/12,,883484.0,2277621.0,9459565.0
State,2020/09/12,,162844.0,463455.0,2061036.0
State,2020/09/12,,2192549.0,6325136.0,25060450.0
State,2020/09/12,,2201358.0,5334233.0,17900340.0
State,2020/09/12,,478827.0,1327005.0,4945454.0
State,2020/09/12,,1519219.0,4294349.0,16163539.0
State,2020/09/12,,151406.0,426331.0,1781309.0
State,2020/09/13,,1151867.0,3736004.0,11108708.0
State,2020/09/13,,217743.0,519695.0,1711199.0
State,2020/09/13,,2113610.0,5058036.0,15048973.0
State,2020/09/13,,704131.0,2309694.0,6988084.0
State,2020/09/13,,11649093.0,27907952.0,84521502.0
State,2020/09/13,,1694358.0,4001206.0,15896609.0
State,2020/09/13,,1013129.0,2559536.0,8699666.0
State,2020/09/13,,260597.0,706574.0,2268460.0
State,2020/09/13,,252842.0,449613.0,1962821.0
State,2020/09/13,,5911915.0,15387410.0,49173530.0
State,2020/09/13,,2755795.0,7763680.0,25484821.0
State,2020/09/13,,407087.0,1013404.0,3131833.0
State,2020/09/13,,474788.0,1279420.0,3536906.0
State,2020/09/13,,3654153.0,9086927.0,35840415.0
State,2020/09/13,,1804899.0,4886979.0,17848757.0
State,2020/09/13,,859175.0,2296970.0,7878492.0
State,2020/09/13,,825015.0,2086490.0,7417622.0
State,2020/09/13,,1216266.0,3252136.0,11470308.0
State,2020/09/13,,1148157.0,3511821.0,12814388.0
State,2020/09/13,,375383.0,963021.0,3103834.0
State,2020/09/13,,1641724.0,4400994.0,15060352.0
State,2020/09/13,,2115519.0,4786630.0,19663110.0
State,2020/09/13,,2794825.0,7201090.0,25426656.0
State,2020/09/13,,1567287.0,4043892.0,13655048.0
State,2020/09/13,,638418.0,2348112.0,7057270.0
State,2020/09/13,,1733263.0,4393189.0,14970638.0
State,2020/09/13,,308166.0,754139.0,2528745.0
State,2020/09/13,,514071.0,1415197.0,4683102.0
State,2020/09/13,,885530.0,2148862.0,6616206.0
State,2020/09/13,,356731.0,999727.0,3570098.0
State,2020/09/13,,2674501.0,6234019.0,23674954.0
State,2020/09/13,,562262.0,1533166.0,5741951.0
State,2020/09/13,,6583172.0,12959037.0,54253029.0
State,2020/09/13,,2688075.0,7695545.0,25749930.0
State,2020/09/13,,203799.0,556278.0,1779405.0
State,2020/09/13,,3313876.0,8375566.0,29215564.0
State,2020/09/13,,1090473.0,2852606.0,9439539.0
State,2020/09/13,,1289833.0,2900880.0,9164085.0
State,2020/09/13,,3697557.0,9109503.0,30469827.0
State,2020/09/13,,300133.0,757182.0,2815503.0
State,2020/09/13,,1272547.0,3811580.0,12537208.0
State,2020/09/13,,218513.0,663722.0,2308321.0
State,2020/09/13,,1700508.0,5069502.0,16589324.0
State,2020/09/13,,7059770.0,21642075.0,66874497.0
State,2020/09/13,,913642.0,2247463.0,7069879.0
State,2020/09/13,,168992.0,457307.0,1543583.0
State,2020/09/13,,2279923.0,6237762.0,21489472.0
State,2020/09/13,,2155549.0,5380042.0,16244775.0
State,2020/09/13,,500506.0,1305326.0,4093864.0
State,2020/09/13,,1579145.0,4234423.0,14213798.0
State,2020/09/13,,157531.0,420206.0,1505547.0
State,2020/09/14,,980755.0,3907116.0,13784352.0
State,2020/09/14,,224320.0,513118.0,1905413.0
State,2020/09/14,,2004714.0,5166932.0,17812695.0
State,2020/09/14,,609787.0,2404038.0,8759048.0
State,2020/09/14,,11841255.0,27715790.0,93836808.0
State,2020/09/14,,1620022.0,4075542.0,19603584.0
State,2020/09/14,,976380.0,2596285.0,10220884.0
State,2020/09/14,,249525.0,717646.0,2773044.0
State,2020/09/14,,269397.0,433058.0,2086176.0
State,2020/09/14,,5219619.0,16079706.0,59717464.0
State,2020/09/14,,2494705.0,8024770.0,31147066.0
State,2020/09/14,,411798.0,1008693.0,3487067.0
State,2020/09/14,,451237.0,1302971.0,4588541.0
State,2020/09/14,,3469397.0,9271683.0,41508834.0
State,2020/09/14,,1618580.0,5073298.0,21774379.0
State,2020/09/14,,780252.0,2375893.0,10123690.0
State,2020/09/14,,760481.0,2151024.0,9092052.0
State,2020/09/14,,1104734.0,3363668.0,14515029.0
State,2020/09/14,,1037917.0,3622061.0,15055860.0
State,2020/09/14,,354157.0,984247.0,3840547.0
State,2020/09/14,,1611331.0,4431387.0,17298244.0
State,2020/09/14,,2099625.0,4802524.0,23240737.0
State,2020/09/14,,2596234.0,7399681.0,30423679.0
State,2020/09/14,,1471697.0,4139482.0,16358062.0
State,2020/09/14,,544425.0,2442105.0,8602935.0
State,2020/09/14,,1585078.0,4541374.0,17805120.0
State,2020/09/14,,292010.0,770295.0,2886237.0
State,2020/09/14,,477963.0,1451305.0,5935329.0
State,2020/09/14,,882733.0,2151659.0,7448112.0
State,2020/09/14,,332846.0,1023612.0,4458492.0
State,2020/09/14,,2594817.0,6313703.0,27880698.0
State,2020/09/14,,538216.0,1557212.0,6777656.0
State,2020/09/14,,6525898.0,13016311.0,64386069.0
State,2020/09/14,,2474508.0,7909112.0,30406093.0
State,2020/09/14,,191388.0,568689.0,2300810.0
State,2020/09/14,,3003076.0,8686366.0,36343570.0
State,2020/09/14,,950744.0,2992335.0,11739842.0
State,2020/09/14,,1281945.0,2908768.0,11083946.0
State,2020/09/14,,3529698.0,9277362.0,37184580.0
State,2020/09/14,,288344.0,768971.0,3285697.0
State,2020/09/14,,1137795.0,3946332.0,15289337.0
State,2020/09/14,,202551.0,679684.0,2853327.0
State,2020/09/14,,1512975.0,5257035.0,20527792.0
State,2020/09/14,,6399204.0,22302641.0,79833526.0
State,2020/09/14,,866017.0,2295088.0,9445524.0
State,2020/09/14,,161069.0,465230.0,2146469.0
State,2020/09/14,,2181495.0,6336190.0,25315840.0
State,2020/09/14,,2128571.0,5407020.0,19649034.0
State,2020/09/14,,463377.0,1342455.0,5135521.0
State,2020/09/14,,1472313.0,4341255.0,17118260.0
State,2020/09/14,,147338.0,430399.0,1935764.0
State,2020/09/15,,1023148.0,3864723.0,13505816.0
State,2020/09/15,,220119.0,517319.0,1954881.0
State,2020/09/15,,1974719.0,5196927.0,17955464.0
State,2020/09/15,,599642.0,2414183.0,9008651.0
State,2020/09/15,,11723041.0,27834004.0,95255595.0
State,2020/09/15,,1602932.0,4092632.0,19244733.0
State,2020/09/15,,956851.0,2615814.0,10371736.0
State,2020/09/15,,241028.0,726143.0,2972763.0
State,2020/09/15,,263898.0,438557.0,2210286.0
State,2020/09/15,,5178013.0,16121312.0,60599485.0
State,2020/09/15,,2441996.0,8077479.0,32321293.0
State,2020/09/15,,406524.0,1013967.0,3487065.0
